	0
CE4793[r]	1.0002724540122028
CE5114[c]	1.0005256114319883
CE5114[r]	1.0041689507063354
CE4812[c]	1.000787653712153
eicostetcoa[r]	0.9880397823131526
CE4812[r]	1.0058738128363116
CE2209[c]	0.9925742364311188
CE4811[c]	1.0013512285921036
strdnccoa[r]	0.9888817459950549
CE4811[r]	1.0088334164775492
C04295[c]	0.9990157263940447
5adtststerone[m]	1.027334697985168
C04295[m]	1.0511200466037005
C04295[r]	1.001402084490396
CE4810[c]	1.0006905188123252
CE4810[r]	1.0102236861035794
lnlncacoa[r]	0.9809097394621051
CE4821[c]	1.0007550970971764
clpndcoa[r]	0.9880301019804161
CE4821[r]	1.0057738608975526
CE4819[c]	1.001656387392749
tmndnccoa[r]	0.9760435814401869
CE4819[r]	1.0078205650324632
CE4817[c]	1.000806682657498
CE4817[r]	1.0098402405924631
CE4816[c]	1.0004493093001738
CE4824[c]	0.9999807223490195
CE4816[r]	1.0046958957535794
CE4824[r]	1.0023593175036831
CE4820[c]	1.0013365262438492
CE4820[r]	1.0096403151322626
CE4818[c]	1.0006672001820045
CE4818[r]	1.0100228864617276
chsterol[n]	0.9214904426628638
tmndnc[r]	0.9659319417816549
CE2313[c]	1.035655377471787
CE2314[c]	1.0108073064101588
CE2313[r]	1.0028746199980265
CE2314[r]	1.0017550557107262
zymstnl[c]	0.9999637469509763
lthstrl[c]	0.9998158393744195
CE4826[x]	0.9994939161282005
CE4827[x]	1.0513949937145477
CE4828[x]	0.9268706124411782
CE4825[x]	0.9312142189084306
CE6027[c]	0.9992865593624581
CE6027[m]	0.9992865593624581
tethex3coa[r]	0.9791427489183845
tethex3[r]	0.965857223568755
CE4827[c]	1.0008631422198802
adrncoa[r]	0.9879955304402451
CE4827[r]	1.004147972289404
CE4830[c]	1.0005061203805643
CE4837[c]	0.999987967641379
CE4830[r]	1.0044861662873055
CE4837[r]	1.0022228218895946
CE4833[c]	1.0017355825906946
CE4833[r]	0.9998973862096936
CE4831[c]	1.0006689021926534
CE4831[r]	1.0049283729510667
CE4835[c]	0.9996914918788198
CE4835[r]	1.0014760256911597
CE4834[c]	1.0017208296339706
CE4849[c]	1.0009486461531365
CE4834[r]	1.0051953830886433
CE4849[r]	1.0114304422743121
CE4820[x]	0.9924799650683492
CE4832[x]	0.930144127191839
CE4838[x]	0.9284328982650484
tetpent6coa[r]	0.9789576587832179
tetpent6[r]	0.9658184877119218
CE4841[c]	1.002082183295213
CE4841[r]	1.0102099026750895
CE4840[c]	1.009775397475008
CE4840[r]	1.0109339458168431
CE4842[c]	1.002543814095741
CE4842[r]	1.007120379848312
CE4843[c]	0.9782205597409112
CE4843[r]	0.9887047334051474
CE4845[c]	1.0013239429218577
CE4845[r]	1.0081513406927969
CE4844[c]	1.0006741157099763
CE4844[r]	1.0098030467638477
CE4846[c]	1.0007398045396894
CE4846[r]	1.0053391044564493
CE4847[c]	0.976359121922559
CE4847[r]	1.006564493265797
CE4852[c]	1.0006271268983713
CE4854[c]	0.9764167274298186
CE4852[r]	1.005292980415717
CE4854[r]	1.0065897346319468
CE4850[c]	1.0013371323578175
CE4850[r]	1.0086297685806886
CE4848[c]	1.0006541587613014
CE4848[r]	1.0100363759417716
CE4853[c]	1.0009079759250865
CE4855[c]	0.9771011319015054
CE4853[r]	1.0054580878626969
CE4855[r]	1.0074126738823042
CE4851[c]	1.0009393920980847
CE4851[r]	1.0072076890704156
CE4801[m]	0.8543455044442918
CE4803[m]	0.8698691507974254
CE4800[m]	0.8405456435727052
CE4796[m]	0.803975381918884
CE4802[m]	0.8625845615984732
CE4804[m]	0.8570697979073614
CE5049[c]	1.047990982741983
CE4805[m]	1.036753440297614
CE4806[m]	0.9622543486390275
CE4798[m]	1.0546968183241485
CE4799[m]	0.9618412646546421
CE4808[m]	0.9847822781870905
CE4807[m]	1.0122376899324652
CE4797[m]	0.9298021650500502
CE1562[c]	0.9994663569365543
5adtststerones[l]	1.1669939406361578
5adtststerone[l]	1.0788779385518117
5adtststerones[r]	1.1641923216714654
CE6031[c]	1.0489207685313968
andrstrn[l]	1.0788779385518117
CE6031[l]	1.1669939406361578
CE6031[r]	1.1358297568880096
CE5144[c]	1.002520614607848
CE5144[r]	1.0017723451150466
CE5151[c]	0.9767823678724035
CE5152[c]	1.0019212288961732
CE5151[r]	0.9880847401864946
CE5152[r]	1.0086656970602608
CE5155[c]	0.9775018566431487
CE5156[c]	1.0019834591005494
CE5155[r]	0.9881452219410475
CE5156[r]	1.0087124788964532
CE5148[c]	1.001249578996177
CE5148[r]	1.0071583250303733
CE5150[c]	1.0011228670465713
CE5150[r]	1.0051004294759573
CE5153[c]	1.0009491436720155
CE5153[r]	1.0101539176011745
CE5154[c]	1.0010725126821343
CE5154[r]	1.005871484991391
C06199[c]	0.9994016665390208
CE6316[c]	0.9994176884794234
o2[g]	0.9992265002758
C06199[g]	0.9992865593624581
CE6316[g]	0.9992720591063861
C06199[l]	0.9992865593624581
CE6316[l]	0.9992790604450368
CE5157[c]	1.00103348020797
CE5157[r]	1.0103541991878635
CE5158[c]	1.0013484747444956
CE5158[r]	1.0069742003436726
nrvnccoa[r]	0.9890522871658436
CE2510[c]	0.9874349486289102
doco13ac[c]	0.989982230377394
CE5160[c]	1.0027607691694629
CE5160[r]	1.0117297618203502
CE5161[c]	1.0013757047181098
CE5161[r]	1.010867521092117
CE5162[c]	1.0013624711050404
CE5162[r]	1.0037240870635042
cholcoads[m]	0.9255932853106428
CE5168[m]	0.9000510653782013
CE5168[x]	0.9122999336036784
CE5168[c]	1.004103568350346
CE5169[c]	1.0012284422284459
CE5169[m]	0.9887601721511778
CE5169[x]	0.9707273621085332
CE4874[c]	0.9764985512435946
CE4874[m]	0.9745810754835651
C14826[c]	1.0116378809590059
CE2049[c]	0.7386065299505227
C14826[r]	0.9987253388164723
CE2049[r]	1.0011457356939577
C14825[c]	1.0052131480775734
CE2047[c]	0.8725841969859086
C14825[r]	0.9987253388164723
CE2047[r]	1.0011457356939577
CE2305[c]	0.9674668285038724
CE2305[r]	1.0038981985581836
CE2303[c]	0.9945510360100044
CE2303[r]	1.0038981985581836
CE6317[c]	0.9993489665005748
CE2306[c]	0.9674668285038724
CE2306[r]	1.0038981985581836
CE2304[c]	0.9945510360100044
CE2304[r]	1.0038981985581836
cdpea[e]	0.9992865593624581
12dgr120[e]	0.9992865593624581
cdpea[g]	0.9992807371774282
12dgr120[g]	0.9992865593624581
cdpea[m]	0.9992865593624581
12dgr120[m]	0.9992865593624581
cdpea[n]	0.9992865593624581
pe_hs[n]	0.9992825560965185
12dgr120[n]	0.9992865593624581
cdpea[r]	0.9992865593624581
12dgr120[r]	0.9992865593624581
inost[g]	1.0095665316530293
C14768[c]	1.011664455350136
C14768[r]	0.9968652422079557
C14770[c]	0.9930467129724888
C14770[r]	0.9968652422079557
C14769[c]	1.011664455350136
C14769[r]	0.9968652422079557
C14771[c]	0.9930467129724888
C14771[r]	0.9968652422079557
CE7101[c]	0.9997487410685622
CE6219[c]	0.9994852113989307
ser_L[g]	0.9826972066745167
ser_L[r]	1.0106586332100638
CE2445[c]	1.0016095648227117
CE5178[c]	0.9939605876269464
CE2446[m]	1.011617563686053
CE5349[m]	1.0203934102480838
CE2446[x]	1.0196682211894645
CE5349[x]	1.0214725894378864
CE5349[c]	1.0068092632670658
CE5343[c]	1.0102772344643125
CE5343[m]	0.9712154591019856
CE5349[r]	1.0013002546828949
CE5343[r]	0.9880320964606304
CE5343[x]	1.0058140367155564
CE5352[c]	1.000616867659677
CE5179[c]	0.9947953523637288
CE5352[r]	0.9984462344819028
CE5179[r]	0.9992764667745619
CE5348[m]	0.9749037063407279
CE5347[m]	0.902073004985472
CE5348[x]	1.0035184718754768
CE5347[x]	0.9451570935945122
CE5348[c]	1.000550960640627
CE5348[r]	0.9695846497516112
CE5345[m]	0.8767536883962587
CE5346[m]	0.9397602477200812
CE5345[x]	0.9953184719345146
CE5346[x]	1.0474620953128475
CE5344[m]	0.9262149344511407
CE5344[x]	0.9351357936635954
CE5345[c]	1.0012284422284459
CE5344[c]	1.004103568350346
CE5346[c]	1.0085021760548603
CE5307[c]	1.0233138214342288
CE5307[m]	0.8742138489476221
CE5307[x]	1.0310602424480684
CE5329[c]	1.004103568350346
CE5331[c]	1.0012284422284459
CE5329[m]	0.9276290646523847
CE5331[m]	0.8773549733490664
CE5329[x]	0.9340576208272876
CE5331[x]	0.9949957269453914
CE5342[m]	0.9702698608471437
CE5341[m]	0.9072730081588665
CE5342[x]	0.9980560441953193
CE5341[x]	0.941637002982045
CE5337[m]	0.9397987036641627
CE5337[x]	1.0473918380415914
CE5337[c]	1.008504364072206
CE5319[c]	1.0233198421682839
CE5319[m]	0.8742346084544994
CE5319[x]	1.0310418591408221
CE5342[c]	1.0024994972570735
CE5342[r]	0.9695846497516112
CE4872[r]	1.017204249008967
C11821[c]	1.0261962305745063
CE7144[c]	0.9995252551010755
CE7145[c]	1.0013056674797909
CE7144[r]	1.0026094039390139
CE7145[r]	1.0031996796733569
dmpp[c]	1.0141491975434462
CE5956[c]	1.0048974381908555
CE1925[e]	0.998351714442247
CE5853[e]	0.9975100545822213
CE1925[l]	0.9898467192528064
CE5853[l]	0.9808396010957899
CE5316[m]	0.8278480987433523
CE5309[m]	0.8712295426967598
CE5313[m]	0.8727605019575544
CE5314[m]	1.0631855124598482
CE5315[m]	0.9386221995370608
CE5306[m]	0.8929954222004882
CE5308[m]	0.86936137539764
CE5310[m]	0.8728586711186047
CE5311[m]	1.0700523726364248
CE5312[m]	0.9400995876833996
CE5305[m]	0.8927498326114656
CE5321[m]	0.8712295751771435
CE5325[m]	0.8727605019575544
CE5323[m]	1.0700523726364248
CE5328[m]	0.8278520115901816
CE5326[m]	1.0631865089559775
CE5327[m]	0.9386228358069749
CE5318[m]	0.8929954563475424
CE5320[m]	0.86936137539764
CE5322[m]	0.8728586711186047
CE5324[m]	0.9400995876833996
CE5317[m]	0.8927498326114656
CE5527[c]	0.9993836242176026
CE5922[c]	0.9977885540908199
CE5528[c]	0.9988454428831278
CE2061[c]	0.9994467597239142
CE5921[c]	0.9994467597239142
CE6415[c]	1.001392013074414
CE6502[c]	0.9992865593624581
C04717[c]	1.0044331438537593
C01601[c]	0.9808392407041499
CE6504[c]	0.9995089266482657
CE2006[c]	0.9993226584835738
CE6506[c]	0.9993672079823447
CE5526[c]	0.9994941946865417
CE5898[c]	0.9993836242176026
CE5920[c]	0.9993836242176026
C08261[c]	0.9993750488104194
C05957[m]	1.0034413234839594
CE4876[m]	1.0034413234839594
CE4876[r]	0.9938951136486373
CE5304[c]	1.0228912209527143
CE4876[c]	1.002947741185707
CE5944[c]	1.0060784477953548
CE5944[m]	1.0428195583781803
CE5944[x]	1.0461890233059343
CE4987[c]	1.0118976215682736
CE4988[c]	1.012364529417795
CE4988[m]	0.9727922329669573
CE4988[x]	1.0083721644333534
CE4989[c]	1.0014829193903505
CE4988[r]	0.973905667827126
CE4989[r]	1.00696956946721
CE5945[c]	1.000104667495704
CE5946[c]	1.0021803961468563
CE5945[r]	1.0043624848556347
CE5946[r]	1.003669442419715
CE5947[c]	1.0060737047158312
CE7074[c]	1.000220091801977
CE7072[c]	1.0015399682380222
CE7074[r]	1.0042746215361174
CE7072[r]	1.0036195722230175
CE5966[m]	0.87638289370653
CE5967[m]	0.9115081746534301
CE5966[x]	0.9956682309195586
CE5967[x]	1.047548118221238
CE5967[c]	1.0007141297244981
CE5968[c]	1.0005363902511581
CE5968[m]	1.0326594055756222
CE5968[x]	1.0320296764567298
CE5969[m]	0.9884352018266073
CE5970[m]	0.9075931820308393
CE5969[x]	1.0101529615011589
CE5970[x]	0.9479075963466779
CE5969[c]	1.0021738727387883
CE5969[r]	0.9722053702580589
CE5971[m]	0.9274100944284849
CE5971[x]	0.9359491723071048
CE5966[c]	1.0012284422284459
CE5971[c]	1.004103568350346
CE5535[c]	0.9946647328880047
CE5534[c]	0.9990194317635289
CE5828[c]	0.9999392433252613
CE5925[c]	0.9946647328880047
CE5926[c]	0.9993819726782158
CE5929[c]	0.9995079587306142
CE5928[c]	0.9995833831397682
CE5930[c]	0.9998121690892763
CE5931[c]	1.0001257337885687
CE5537[c]	0.9946647328880047
CE5533[c]	0.9993819726782158
CE5924[c]	0.9995079587306142
avite2[r]	0.9992601714084915
CE7097[c]	1.0026944373581783
CE7097[m]	1.0158992121101558
CE7097[x]	1.0194150115382643
C04805[c]	1.004330694699841
CE5815[c]	1.0004457240109093
C04805[r]	1.0002453440259342
CE5815[r]	1.0029075191071355
CE7096[c]	1.0001950864075224
C04805[n]	0.9992865593624581
CE7096[n]	0.996819137389322
CE2084[c]	1.0030382268142348
C04805[m]	1.0351532350211547
CE2084[m]	1.0232217666716377
C04805[x]	1.0179558344769233
CE2084[x]	1.0142216412460878
CE6508[c]	1.0013322028076646
tmndnc[n]	1.0013719766224816
CE6508[n]	0.9962297206671
CE7079[c]	1.0000475537719618
CE7091[c]	1.002936170605263
CE7091[n]	0.9849722767766558
CE7091[r]	1.0158197676250236
tmndnc[x]	1.0013719766224816
CE7091[x]	1.007528380947778
CE7082[c]	0.9967286592642943
CE7083[c]	0.9997803582463425
CE7084[c]	0.9998075109210591
CE7085[c]	1.0017085237164
CE7086[c]	1.0008720430644733
CE7087[c]	1.0001227613597605
CE7088[c]	0.9941494644317027
HC02213[n]	0.9248324728687312
CE7088[n]	0.9056042958518192
CE7081[n]	0.9439174264486638
CE7109[n]	0.9782779995672662
CE7081[r]	1.00673222106198
CE7109[r]	1.006309269009387
CE7110[c]	0.9996087673859743
CE7114[c]	0.9996134936766903
CE7109[c]	0.9967733002954963
CE7113[c]	0.9941135211227112
CE7113[r]	1.0094799047383953
CE7109[x]	0.9853982051827359
CE7113[x]	0.9734330555210938
CE7112[c]	0.9941135211227112
CE7112[r]	1.0094799047383953
CE7112[x]	0.9734330555210938
CE7111[c]	1.0041637383939461
CE7085[x]	1.0170661719356915
CE7111[x]	1.0123199588118683
CE7090[c]	1.0025616509631652
CE7110[n]	0.996819137389322
CE7090[n]	0.9992865593624581
CE7115[c]	0.9996747144646847
CE7083[r]	0.9993464362111659
CE7115[r]	1.0027943317494519
CE0347[c]	1.004638554087799
leuktrB4[n]	0.9962234205446939
CE0347[n]	0.9992865593624581
CE0347[r]	1.0602541475479528
CE6247[c]	1.001152063694579
CE6247[r]	1.005196060357929
C08276[c]	0.9994003082996263
ch4s[c]	0.9994003082996263
acryl[c]	0.999391719623185
C04849[c]	0.9763423391436131
CE6248[c]	1.013167200713771
C04849[r]	0.9719314881406657
CE6248[r]	1.0056666214402468
C04843[c]	0.8812983998333535
C04843[r]	1.013441440206701
C04849[x]	1.0247089012330055
C04843[x]	0.7940159968918701
12HPET[e]	0.9999849500774459
C04849[e]	0.9998757144989593
12HPET[m]	1.0668027866317114
C04849[m]	1.0092845639709667
12HPET[n]	0.9993972921626528
C04849[n]	0.9993972921626528
CE6250[c]	1.0147668032687316
CE6250[m]	0.950462046047663
CE6250[r]	0.8786558249898397
CE6250[x]	1.0176846484565167
CE6251[c]	1.0001804870931674
CE6251[r]	1.0146329928504645
CE6240[c]	1.0029174782722232
CE6241[c]	1.0015603529375159
CE6240[m]	0.9763239461421578
CE6241[m]	0.9631706017688796
CE6240[r]	0.9478201997506607
CE6241[r]	0.8715305840905302
CE6242[c]	1.0055389296003496
CE6242[m]	0.9573846486887065
CE6242[r]	0.885041829993938
CE6243[c]	1.0015543273146152
CE6243[m]	0.9573846486887065
CE6243[r]	0.885041829993938
CE6245[c]	1.0003039579920243
CE6244[c]	1.0003324877709647
leuktrE4[x]	0.997648574758523
C03577[x]	1.0450505300309654
CE5994[x]	1.0504921545508386
CE5995[x]	1.0079995663465666
CE6235[c]	1.0185546397213177
CE6235[m]	0.9369825061555893
HC02203[r]	0.9436650235628481
CE6235[r]	0.8859203867587044
C11304[c]	1.000777549844578
HC02202[m]	0.9763239461421578
C11304[m]	0.9631706017688796
HC02202[r]	0.9600911654592201
C11304[r]	0.9385042034322526
CE6183[m]	0.8760007120433311
CE6184[m]	0.9114523920787833
CE6183[x]	0.9950736326866599
CE6184[x]	1.0474312974053401
CE6184[c]	1.0007141297244981
CE6185[c]	1.0005363902511581
CE6185[m]	1.0326370173517911
CE6185[x]	1.0319758004397646
CE6182[m]	0.9593053486146458
CE6186[m]	0.9037754476957356
CE6182[x]	0.9966201771994132
CE6186[x]	0.9419186059817227
CE6182[c]	1.0075780140480066
CE6182[r]	0.9774729569674275
leuktrB4wcooh[x]	1.0031025836065557
CE6187[m]	0.9263444556824061
CE6187[x]	0.9341720817566277
CE6183[c]	1.0012284422284459
CE6187[c]	1.004103568350346
CE6230[c]	1.0059709351147212
CE2537[c]	1.0028844675211679
CE2516[c]	0.9992865593624581
CE6232[c]	1.015474729313245
CE2516[r]	0.9992865593624581
CE6232[r]	1.0138424215178512
CE6189[x]	0.9931770201649045
CE6192[x]	0.9339391529050698
CE6198[x]	0.971065367853423
CE6226[x]	0.9137484978485572
CE6188[x]	1.046649487392983
CE6193[x]	1.0279667323163229
CE6190[x]	0.9982592360685728
CE6191[x]	0.9422982877095966
CE6204[x]	1.0395165710377916
CE6227[x]	1.0061009818572964
CE6225[x]	0.9079228167937093
CE6228[x]	1.0348016921272696
CE6229[x]	1.0276678332237137
CE6234[c]	1.0077768614722866
prostge1[n]	0.9993972921626528
CE6234[n]	0.9993972921626528
CE5976[c]	1.000397749240787
CE5525[m]	1.0091597591366288
CE5976[m]	1.008467118061738
CE5525[x]	1.0145117934071672
CE5976[x]	1.0175437474768085
CE5947[m]	1.0101271095534206
CE5947[x]	1.0209517635444765
CE4794[x]	0.9992865593624581
dec24dicoa[m]	1.0348509799426076
dec24dicoa[c]	1.0004317877938769
dece3coa[c]	1.0000011050837814
dece3coa[m]	1.117117798027719
CE2089[c]	1.0113343665965677
CE2088[c]	1.038396886553854
urcan[c]	1.0007069557582386
CE7220[c]	1.0012143570284622
CE7218[c]	1.0011106275885464
C05767[c]	0.9994176877339913
C05708[c]	0.9998850096708574
selmeth[r]	0.9992825560965185
C05708[r]	0.9767487861910603
5mthf[n]	0.9992865593624581
thf[n]	0.9992825560965185
selhcys[n]	0.9992865593624581
selmeth[n]	0.9992825560965185
5mthf[r]	0.9992865593624581
thf[r]	0.9992825560965185
selhcys[r]	0.9992865593624581
nrpphr[r]	0.9992865593624581
CE5538[r]	0.9992832583759272
C07535[c]	0.9992814742465429
CN0012[c]	0.9996587446012902
C07535[r]	0.9992865593624581
CN0012[r]	0.9985902894042913
CN0009[c]	0.9949825034952163
CN0009[r]	1.001270967296884
CN0012[x]	0.9992865593624581
CN0009[x]	0.9740567171215359
C14851[c]	1.0031809513443302
CN0010[c]	0.9196412343037544
C14851[r]	0.9992865593624581
CN0010[r]	1.0099410901628274
C14851[x]	0.9992865593624581
CN0010[x]	0.9671111145679714
C14849[c]	1.0008289794396892
CN0011[c]	0.8959906013527212
C14849[r]	0.9992865593624581
CN0011[r]	1.0099410901628274
C14849[x]	0.9992865593624581
CN0011[x]	0.9671111145679714
CN0020[c]	0.9992814742465429
CN0021[c]	0.9996564500168943
CN0020[r]	0.9992865593624581
CN0021[r]	0.9985902894042913
CN0022[c]	0.9949948195708556
CN0022[r]	1.001270967296884
CN0021[x]	0.9992865593624581
CN0022[x]	0.9740567171215359
CN0023[c]	0.9981104028769311
CN0023[r]	0.999155323355236
CN0016[c]	0.9992865593624581
CN0017[c]	0.9995885864043755
CN0016[r]	0.9992865593624581
CN0017[r]	0.9985902894042913
CN0018[c]	0.9954110048335092
CN0018[r]	1.001270967296884
CN0017[x]	0.9992865593624581
CN0018[x]	0.9740567171215359
CN0019[c]	0.9980475547821762
CN0019[r]	0.9993217792332598
2mb2coa[c]	0.977892237228997
3hbcoa_R[c]	0.992358607570678
adpac[c]	1.0078154095413285
adpcoa[c]	0.9800534906422893
adpac[x]	1.0175634803513844
adpcoa[x]	1.0398846259879797
c6dc[x]	1.054540583396353
3bcrn[c]	1.0076416398768984
3bcrn[e]	1.058254293164775
c10crn[c]	0.9975722433044221
c101coa[c]	0.9773981278607843
c101crn[c]	1.0098448271049694
c101crn[e]	1.0591069672555697
decdicoa[c]	0.9773981278607843
decdicrn[c]	1.0098448271049694
c10crn[e]	1.0459939561081861
c10dc[x]	1.0547497065099334
c10dc[c]	1.012961488185506
sebcoa[c]	0.980841601560977
c10dc[e]	1.0582264635769936
3hdcoa[c]	1.0454147959980407
3deccrn[c]	1.0249430211987602
ddeccrn[c]	1.0022791476820432
dd2coa[c]	0.9773981278607843
ddece1crn[c]	1.0098448271049694
c12dccoa[x]	1.027340197845799
dodecanac[x]	1.0092337832020075
c12dccoa[c]	0.9758838491479934
dodecanac[c]	1.0036537622789077
c12dc[c]	1.0108410000974717
c12dc[e]	1.0554391034836397
3hddcoa[c]	1.0396039907969619
3ddcrn[c]	1.0233780776234065
3tetd7ecoa[m]	1.0307228797473684
3tetd7ecoa[c]	0.9951183785285498
tetdece1coa[c]	0.9773981278607843
tetdece1crn[c]	1.0098448271049694
3tetd7ecoacrn[c]	1.0080584241177895
3tetd7ecoacrn[e]	1.0615083033901784
3ttetddcoa[m]	1.0349129628751812
3ttetddcoa[c]	0.996614716373194
tetdec2coa[c]	0.9718326806398251
tetdec2crn[c]	0.998392250973455
3ttetddcoacrn[c]	1.0086362706065526
3ttetddcoacrn[e]	1.0617683834610725
3htdcoa[c]	1.0527937287498768
3tdcrn[c]	1.0273691112601007
3hdeccoa[c]	0.9824536670457895
3hdececrn[c]	1.0029152262414052
3thexddcoa[m]	1.0322624913257208
3thexddcoa[c]	0.9946752214607977
3thexddcoacrn[c]	1.0080561203279816
3thexddcoacrn[e]	1.0609796755810608
hexdicoa[c]	0.965604587049574
c16dc[c]	0.9980301474185335
c16dc[e]	1.054238937964801
3hexdcoa[c]	0.9926124647171638
3hexdcrn[c]	1.0071647241441373
3octdece1coa[c]	0.9966713528399394
3octdece1crn[c]	1.0082500592145425
3ocddcoa[c]	0.9870931700816201
3octdec2crn[c]	1.0050496625798906
3hodcoa[c]	0.9916553080150179
3octdeccrn[c]	1.0067267062862588
c3dc[c]	1.008979767653623
c3dc[e]	1.0471554930589013
c4crn[e]	1.0469403670518893
c4dc[x]	1.041278651433038
c4dc[c]	1.0005633336112632
c4dc[e]	1.0484480292157954
c4crn[x]	1.0376170629763362
btcoa[x]	1.0287150830318161
ivcoa[c]	0.9820320775084239
ivcrn[c]	1.0111913169381488
c51crn[c]	1.0037458522572154
c5dc[c]	0.9858800033422744
c5dc[e]	1.0423459987483537
hxcoa[c]	1.010513002180481
c6crn[c]	1.0005397614326799
hxcoa[x]	1.015183066664485
c6crn[x]	1.0357162247401073
c6crn[e]	1.0438604967807876
c6dc[c]	1.0128162437841655
c6dc[e]	1.0575825843937465
c81coa[c]	0.9773981278607843
c81crn[c]	1.0098448271049694
c81crn[e]	1.0591069672555697
c8crn[e]	1.0430700248001634
sbcoa[c]	0.9761077682086617
c8dc[c]	1.0006681915704587
c8dc[e]	1.0467728331384238
dca[r]	1.0057910855769432
3ddcrn[e]	1.0659386459047293
ddeccrn[e]	1.0460041842421675
ddece1crn[e]	1.0591069672555697
3deccrn[e]	1.0666620623305347
decdicrn[e]	1.0591069672555697
doco13ecoa[c]	1.0027787002467423
doco13ecoa[x]	1.0190315612265382
doco13ac[e]	1.008464353264672
docosac[e]	1.000175190572759
docosac[r]	0.9768169356367471
docosdiac[r]	1.0009214168574712
docosdiac[c]	1.000548490226477
docosdiac[e]	1.0002404553926445
3hdececrn[e]	1.058881357402298
3hexdcrn[e]	1.060569340671818
3ivcrn[e]	1.0555353640309317
3octdec2crn[e]	1.0597566178414126
3octdeccrn[e]	1.0603511170851436
3octdece1crn[e]	1.0625189913986783
3tdcrn[e]	1.067605908074394
c51crn[e]	1.054828492035438
ivcrn[e]	1.0615542641996458
tetdec2crn[e]	1.0490606328327041
tetdece1crn[e]	1.0591069672555697
dece3coa[x]	1.0565032090740372
dec47dicoa[m]	0.9966374874220393
dectricoa[m]	0.9982869711401346
dec47dicoa[x]	1.0171447609941582
dectricoa[x]	1.0077333037467928
2decdicoa[m]	1.0023000508109927
octe5coa[m]	0.9984310711319346
2decdicoa[x]	1.010250055563609
octe5coa[x]	1.0164455825033651
3decdicoa[m]	1.0042862756865494
3decdicoa[x]	1.0155221331148474
sebcoa[x]	1.0319535080701268
sbcoa[x]	1.0385125550459093
tmuncoa[x]	1.022745528746504
undcoa[m]	0.9938911295462853
noncoa[m]	0.9955499971316567
dd5ecoa[m]	0.9926471389463782
dd3coa[x]	1.0133669254527466
2ddecdicoa[m]	0.9975010089442962
3ddecdicoa[m]	0.9958710750332118
2ddecdicoa[x]	1.0111643883463506
3ddecdicoa[x]	1.0192803913254294
2dodtricoa[m]	0.9972481912512539
2dodtricoa[x]	1.0111889671059406
3dodtricoa[m]	0.9953802703907461
3dodtricoa[x]	1.0193251230801383
c12dc[x]	1.0438971651381546
tridcoa[m]	0.9785930553770247
tetd7ecoa[m]	0.9554777875198346
tetde5coa[x]	1.0200071566012556
tetdecdicoa[m]	0.9933018837748395
tetdecdicoa[x]	1.0164295460347468
ttetddcoa[m]	0.9889333187473452
5tedtricoa[m]	0.9907204709477151
5tedtricoa[x]	1.0166341661704383
c14dccoa[x]	1.0119533226208226
hexde7coa[x]	1.0200015323570937
3hdeccoa[m]	0.9984590115290823
hexddcoa[m]	0.9662816727644941
thexddcoa[m]	0.9964997960353041
2hexdtricoa[x]	1.0102111148896733
hexdtrcoa[m]	0.9964292033935785
4hexdtricoa[m]	0.9820452971637192
hexdectecoa[m]	0.9925128029880609
4hexdtricoa[x]	1.0167230528014526
hexdectecoa[x]	1.0075639487567747
2hexdtricoa[m]	1.0009109768516438
3hexdtricoa[m]	1.0019740808627693
3hexdtricoa[x]	1.015463746410981
2hexdtetcoa[m]	1.0020306463645157
2hexdtetcoa[x]	1.010681254486626
4hexdtetcoa[m]	0.9934496145343624
hexdpencoa[m]	0.9970958323083198
4hexdtetcoa[x]	1.0247362654296948
hexdpencoa[x]	1.0096565330604221
3hexdtetcoa[m]	1.0038500426404875
3hexdtetcoa[x]	1.0163239626305556
3hexdcoa[m]	1.0265635700293705
hexdicoa[x]	0.9767865761263063
hexdicoa[r]	0.9494199538523871
hexdiac[r]	1.0202914459730994
whhdca[r]	1.0054468564580397
ocde9ecoa[x]	1.019972169322733
3octdece1coa[m]	1.030555895383372
octdececoa[m]	0.9339253550616264
3ocddcoa[m]	1.010400318414949
2octdectecoa[m]	0.998149572166128
2octdectecoa[x]	1.009795098986339
3octdectecoa[m]	0.9971006265480837
3octdectecoa[x]	1.016802457338048
2octpencoa[m]	0.9914477628634646
3octpencoa[m]	0.9829354781909022
3hodcoa[m]	1.0241108598382909
ei11ecoa[x]	1.01980842887948
eitetcoa[m]	0.9989149152965956
eitetcoa[x]	1.0169278167024243
eipencoa[x]	1.007772589964444
5eipencoa[m]	0.9988810849292992
2docopencoa[m]	1.002846666757062
2docopencoa[x]	1.0112184801001791
docohexcoa[m]	0.9992832198756402
docohexcoa[x]	1.0131640985313919
3docopencoa[m]	1.0055873939019966
3docopencoa[x]	1.0177910812635866
2docohexecoa[m]	1.0026899383009324
docohepcoa[m]	0.9986122804861964
docosahexcoa[m]	1.0053287519183227
omhdocosac[r]	1.0016585719228517
succoa[c]	0.9762647010953
pentcoa[m]	0.995882161908838
glutcoa[c]	0.9782656249838382
3ivcoa[m]	1.0240696504946794
3ivcrn[c]	1.0041310219820685
3ivcoa[c]	0.9803007941183348
hx2coa[x]	1.0125789107576277
hexe3coa[m]	0.9964129799100273
hexe3coa[x]	1.0192826946558353
succoa[x]	1.036749935088217
